figure_id,accessory_id,group_id,release_context,is_original,is_shared,quantity_required,notes,match_key,variant_id
255,659,21,retail,1,0,1,,,
255,1793,,retail,1,0,1,,,
256,660,,retail,1,0,1,,,
257,661,,retail,1,0,1,,,
257,1091,,retail,1,0,1,,,
258,662,,retail,1,0,1,,,
258,663,,retail,1,0,2,,,
259,664,,retail,1,0,1,,,
259,665,,retail,1,0,1,,,
259,666,,retail,1,0,1,,,
259,667,,retail,1,0,1,,,
260,668,,retail,1,0,1,,,
260,669,,retail,1,0,1,,,
260,670,,retail,1,0,1,,,
260,666,,retail,1,0,1,,,
260,671,,retail,1,0,1,,,
261,672,,retail,1,0,1,,,
261,673,,retail,1,0,1,,,
261,674,,retail,1,0,1,,,
261,675,,retail,1,0,1,,,
261,676,,retail,1,0,1,,,
261,666,,retail,1,0,1,,,
261,677,,retail,1,0,1,,,
262,678,,retail,1,0,1,,,
262,679,,retail,1,0,1,,,
262,680,,retail,1,0,1,,,
262,681,,retail,1,0,1,,,
262,682,,retail,1,0,2,,,
262,683,,retail,1,0,1,,,
262,684,,retail,1,0,1,,,
262,685,,retail,1,0,1,,,
262,686,,retail,1,0,1,,,
263,687,,retail,1,0,1,,,
263,688,,retail,1,0,1,,,
263,689,,retail,1,0,1,,,
263,690,,retail,1,0,1,,,
263,691,,retail,1,0,1,,,
263,692,,retail,1,0,1,,,
263,693,,retail,1,0,1,,,
263,694,,retail,1,0,1,,,
264,695,,retail,1,0,1,,,
264,696,,retail,1,0,1,,,
264,697,,retail,1,0,1,,,
264,698,,retail,1,0,1,,,
264,699,,retail,1,0,2,,,
264,700,,retail,1,0,1,,,
264,701,,retail,1,0,1,,,
264,702,,retail,1,0,4,,,
264,703,,retail,1,0,3,,,
265,704,,retail,1,0,1,,,
265,705,,retail,1,0,1,,,
265,706,,retail,1,0,1,,,
267,707,,retail,1,0,1,,,
267,708,,retail,1,0,1,,,
266,709,28,retail,1,0,1,,,
266,710,28,retail,1,0,1,,,
266,711,,retail,1,0,1,,,
266,712,,retail,1,0,1,,,
266,713,,retail,1,0,1,,,
266,714,,retail,1,0,1,,,
266,715,,retail,1,0,1,,,
266,716,,retail,1,0,1,,,
268,717,29,retail,1,0,1,,,
268,718,29,retail,1,0,1,,,
268,719,,retail,1,0,1,,,
268,720,,retail,1,0,1,,,
268,721,,retail,1,0,1,,,
268,722,,retail,1,0,1,,,
268,723,,retail,1,0,1,,,
269,724,,retail,1,0,1,,,
269,725,,retail,1,0,1,,,
269,726,,retail,1,0,1,,,
269,666,,retail,1,0,1,,,
269,671,,retail,1,0,1,,,
270,672,,retail,1,0,1,,,
270,673,,retail,1,0,1,,,
270,674,,retail,1,0,1,,,
270,675,,retail,1,0,1,,,
270,1792,,retail,1,0,1,,,
271,731,30,retail,1,0,1,,,
271,732,30,retail,1,0,1,,,
271,733,,retail,1,0,1,,,
271,578,,retail,1,0,1,,,
271,630,,retail,1,0,1,,,
271,640,,retail,1,0,1,,,
272,735,,retail,1,0,1,,,
272,736,,retail,1,0,1,,,
272,737,,retail,1,0,1,,,
272,738,,retail,1,0,2,,,
272,739,,retail,1,0,2,,,
272,1791,,retail,1,0,2,,,
273,339,,retail,1,0,1,,,
273,740,31,retail,1,0,1,,,
273,741,31,retail,1,0,1,,,
273,742,,retail,1,0,1,,,
273,448,,retail,1,0,1,,,
273,743,,retail,1,0,1,,,
273,744,,retail,1,0,1,,,
273,745,,retail,1,0,1,,,
273,746,,retail,1,0,1,,,
274,747,,retail,1,0,1,,,
274,748,,retail,1,0,1,,,
275,749,,retail,1,0,1,,,
275,750,,retail,1,0,1,,,
275,751,,retail,1,0,1,,,
275,752,,retail,1,0,1,,,
275,753,,retail,1,0,2,,,
275,754,,retail,1,0,2,,,
275,755,,retail,1,0,6,,,
275,1791,,retail,1,0,2,,,
276,756,,retail,1,0,1,,,
276,757,,retail,1,0,1,,,
276,758,,retail,1,0,1,,,
276,759,,retail,1,0,1,,,
277,760,,retail,1,0,1,,,
277,761,,retail,1,0,2,,,
278,762,,retail,1,0,1,,,
278,763,,retail,1,0,2,,,
278,764,,retail,1,0,2,,,
278,765,,retail,1,0,1,,,
278,766,,retail,1,0,1,,,
278,1792,,retail,1,0,1,,,
279,767,,retail,1,0,1,,,
279,768,,retail,1,0,1,,,
279,769,,retail,1,0,1,,,
279,770,,retail,1,0,1,,,
279,771,,retail,1,0,1,,,
279,772,,retail,1,0,2,,,
280,773,,retail,1,0,1,,,
280,774,,retail,1,0,1,,,
280,775,,retail,1,0,1,,,
280,776,,retail,1,0,1,,,
280,777,,retail,1,0,1,,,
280,778,,retail,1,0,1,,,
280,1791,,retail,1,0,1,,,
281,779,,retail,1,0,1,,,
281,780,,retail,1,0,1,,,
281,781,,bonus,1,0,1,,,
282,782,,retail,1,0,1,,,
282,783,,retail,1,0,1,,,
282,784,,retail,1,0,1,,,
282,785,,retail,1,0,1,,,
282,1791,,retail,1,0,1,,,
282,1796,,retail,1,0,1,,,
283,786,,retail,1,0,1,,,
283,787,,retail,1,0,1,,,
283,788,,retail,1,0,1,,,
283,789,,retail,1,0,1,,,
284,790,,retail,1,0,1,,,
284,791,,retail,1,0,1,,,
284,792,,retail,1,0,5,,,
284,793,,retail,1,0,1,,,
284,794,,retail,1,0,5,,,
284,795,,retail,1,0,1,,,
285,796,,retail,1,0,1,,,
285,797,,retail,1,0,1,,,
285,798,,retail,1,0,1,,,
285,666,,retail,1,0,1,,,
285,799,,retail,1,0,1,,,
286,800,,retail,1,0,1,,,
286,801,,retail,1,0,1,,,
286,802,,retail,1,0,1,,,
286,666,,retail,1,0,1,,,
286,803,,retail,1,0,1,,,
287,804,,retail,1,0,1,,,
287,805,,retail,1,0,1,,,
287,806,,retail,1,0,1,,,
287,807,,retail,1,0,1,,,
287,808,,retail,1,0,1,,,
287,809,,retail,1,0,1,,,
287,810,,retail,1,0,1,,,
287,1792,,retail,1,0,1,,,
288,811,,retail,1,0,1,,,
288,812,,retail,1,0,1,,,
288,813,,retail,1,0,1,,,
288,814,,retail,1,0,1,,,
288,815,,retail,1,0,1,,,
288,816,,retail,1,0,1,,,
288,817,,retail,1,0,4,,,
288,818,,retail,1,0,2,,,
289,819,,retail,1,0,1,,,
289,820,,retail,1,0,1,,,
289,821,,retail,1,0,1,,,
289,822,,retail,1,0,1,,,
289,823,,retail,1,0,3,,,
290,824,32,retail,1,0,1,,,
290,825,32,retail,1,0,1,,,
290,826,,retail,1,0,1,,,
290,305,,retail,1,0,1,,,
290,827,,retail,1,0,1,,,
290,393,,retail,1,0,1,,,
290,828,,retail,1,0,1,,,
290,829,,retail,1,0,1,,,
291,830,,retail,1,0,1,,,
291,831,,retail,1,0,1,,,
291,832,,retail,1,0,2,,,
291,833,,retail,1,0,1,,,
291,834,,retail,1,0,1,,,
291,835,,retail,1,0,1,,,
291,1791,,retail,1,0,1,,,
292,836,,retail,1,0,1,,,
292,837,,retail,1,0,1,,,
294,838,33,retail,1,0,1,,,
294,839,33,retail,1,0,1,,,
294,840,,retail,1,0,1,,,
294,841,,retail,1,0,1,,,
294,842,,retail,1,0,1,,,
294,843,,retail,1,0,1,,,
294,844,,retail,1,0,1,,,
294,845,,retail,1,0,1,,,
294,846,,retail,1,0,1,,,
295,847,,retail,1,0,1,,,
295,848,,retail,1,0,1,,,
295,849,,retail,1,0,1,,,
295,850,,retail,1,0,1,,,
295,1746,,retail,1,0,1,,,
296,851,,retail,1,0,1,,,
296,852,,retail,1,0,1,,,
296,853,,retail,1,0,1,,,
296,854,,retail,1,0,1,,,
296,855,,retail,1,0,1,,,
296,856,,retail,1,0,2,,,
297,857,,retail,1,0,1,,,
297,858,,retail,1,0,1,,,
297,859,,retail,1,0,1,,,
297,860,,retail,1,0,1,,,
297,861,,retail,1,0,1,,,
297,862,,retail,1,0,1,,,
297,863,,retail,1,0,1,,,
298,864,,retail,1,0,1,,,
298,865,,retail,1,0,1,,,
298,866,,retail,1,0,1,,,
298,867,,retail,1,0,1,,,
298,868,,retail,1,0,1,,,
298,869,,retail,1,0,1,,,
299,870,,retail,1,0,1,,,
299,871,,retail,1,0,1,,,
300,872,,retail,1,0,1,,,
300,873,,retail,1,0,1,,,
300,874,,retail,1,0,1,,,
300,875,,retail,1,0,1,,,
300,876,,retail,1,0,1,,,
300,1746,,retail,1,0,1,,,
301,877,,retail,1,0,1,,,
301,878,,retail,1,0,2,,,
301,879,,retail,1,0,6,,,
301,880,,retail,1,0,1,,,
302,881,,retail,1,0,1,,,
302,882,,retail,1,0,1,,,
302,883,,retail,1,0,1,,,
302,884,,retail,1,0,1,,,
302,885,,retail,1,0,2,,,
302,886,,retail,1,0,1,,,
302,1791,,retail,1,0,1,,,
303,887,,retail,1,0,1,,,
303,888,,retail,1,0,1,,,
303,889,,retail,1,0,1,,,
303,890,,retail,1,0,1,,,
303,891,,retail,1,0,1,,,
304,892,,retail,1,0,1,,,
304,893,,retail,1,0,1,,,
304,894,,retail,1,0,1,,,
304,895,,retail,1,0,1,,,
304,896,,retail,1,0,1,,,
304,897,,retail,1,0,1,,,
305,898,,retail,1,0,1,,,
305,899,,retail,1,0,1,,,
305,900,,retail,1,0,1,,,
305,901,,retail,1,0,1,,,
305,902,,retail,1,0,4,,,
306,903,,retail,1,0,1,,,
306,904,,retail,1,0,1,,,
306,905,,retail,1,0,1,,,
306,906,,retail,1,0,1,,,
306,907,,retail,1,0,1,,,
307,908,,retail,1,0,1,,,
307,909,,retail,1,0,1,,,
307,910,,retail,1,0,1,,,
307,911,,retail,1,0,1,,,
307,912,,retail,1,0,2,,,
307,913,,retail,1,0,2,,,
308,914,,retail,1,0,1,,,
308,915,,retail,1,0,1,,,
308,916,,retail,1,0,1,,,
308,917,,retail,1,0,1,,,
308,918,,retail,1,0,1,,,
308,919,,retail,1,0,2,,,
308,1792,,retail,1,0,1,,,
308,1797,,retail,1,0,1,,,
309,920,,retail,1,0,1,,,
310,252,,retail,1,0,1,,,
310,254,,retail,1,0,1,,,
311,921,,retail,1,0,1,,,
311,922,,retail,1,0,1,,,
311,923,,retail,1,0,1,,,
311,924,,retail,1,0,1,,,
311,925,,retail,1,0,1,,,
311,926,,retail,1,0,1,,,
312,927,,retail,1,0,1,,,
312,928,,retail,1,0,1,,,
312,929,,retail,1,0,1,,,
312,930,,retail,1,0,1,,,
312,931,,retail,1,0,1,,,
312,1746,,retail,1,0,1,,,
313,932,,retail,1,0,1,,,
313,933,,retail,1,0,1,,,
314,934,,retail,1,0,1,,,
314,935,,retail,1,0,1,,,
314,936,,retail,1,0,1,,,
314,937,,retail,1,0,1,,,
314,938,,retail,1,0,1,,,
314,939,,retail,1,0,1,,,
314,940,,retail,1,0,1,,,
314,1746,,retail,1,0,1,,,
315,941,,retail,1,0,1,,,
315,942,,retail,1,0,1,,,
315,943,,retail,1,0,1,,,
315,944,,retail,1,0,1,,,
315,1746,,retail,1,0,1,,,
316,945,,retail,1,0,1,,,
317,946,,retail,1,0,1,,,
317,947,,retail,1,0,1,,,
317,948,,retail,1,0,1,,,
317,949,,retail,1,0,1,,,
317,950,,retail,1,0,1,,,
317,951,,retail,1,0,1,,,
318,952,,retail,1,0,1,,,
318,953,34,retail,1,0,1,,,
318,954,34,retail,1,0,1,,,
318,955,,retail,1,0,1,,,
318,956,,retail,1,0,1,,,
318,957,,retail,1,0,1,,,
318,958,,retail,1,0,1,,,
318,959,,retail,1,0,1,,,
318,960,,retail,1,0,1,,,
318,961,,retail,1,0,1,,,
318,1793,,retail,1,0,1,,,
318,1746,,retail,1,0,1,,,
319,962,,retail,1,0,1,,,
319,963,,retail,1,0,1,,,
319,964,,retail,1,0,1,,,
319,965,,retail,1,0,1,,,
319,966,,retail,1,0,1,,,
319,967,,retail,1,0,1,,,
319,968,,retail,1,0,1,,,
319,969,,retail,1,0,1,,,
319,970,,retail,1,0,1,,,
319,971,,retail,1,0,1,,,
320,972,,retail,1,0,1,,,
320,973,,retail,1,0,1,,,
320,974,,retail,1,0,1,,,
320,975,,retail,1,0,1,,,
320,976,,retail,1,0,1,,,
320,1746,,retail,1,0,1,,,
321,977,,retail,1,0,1,,,
321,978,,retail,1,0,1,,,
321,979,,retail,1,0,1,,,
321,980,,retail,1,0,1,,,
321,981,,retail,1,0,1,,,
322,982,,retail,1,0,1,,,
322,983,,retail,1,0,1,,,
322,984,,retail,1,0,1,,,
322,985,,retail,1,0,1,,,
322,986,,retail,1,0,1,,,
322,1792,,retail,1,0,2,,,
323,987,,retail,1,0,1,,,
324,988,,retail,1,0,1,,,
324,989,,retail,1,0,1,,,
324,990,,retail,1,0,1,,,
325,991,,retail,1,0,1,,,
325,992,,retail,1,0,1,,,
325,993,,retail,1,0,1,,,
325,994,,retail,1,0,1,,,
325,1746,,retail,1,0,1,,,
326,995,,retail,1,0,1,,,
326,996,,retail,1,0,1,,,
326,997,,retail,1,0,1,,,
326,998,,retail,1,0,2,,,
326,1796,,retail,1,0,1,,,
326,1746,,retail,1,0,1,,,
327,999,,retail,1,0,1,,,
327,1000,,retail,1,0,1,,,
327,1001,,retail,1,0,1,,,
327,1002,,retail,1,0,1,,,
327,1003,,retail,1,0,1,,,
327,1004,,retail,1,0,1,,,
327,1792,,retail,1,0,2,,,
328,991,,retail,1,0,1,,,
328,992,,retail,1,0,1,,,
328,1005,,retail,1,0,1,,,
328,1006,,retail,1,0,1,,,
328,1746,,retail,1,0,1,,,
329,1007,,retail,1,0,1,,,
329,1008,,retail,1,0,1,,,
329,1009,,retail,1,0,1,,,
329,1010,,retail,1,0,2,,,
329,1746,,retail,1,0,1,,,
330,1011,,retail,1,0,1,,,
330,1012,,retail,1,0,1,,,
330,1013,,retail,1,0,1,,,
330,1014,,retail,1,0,1,,,
330,1015,,retail,1,0,1,,,
330,1016,,retail,1,0,1,,,
330,1017,,retail,1,0,1,,,
330,1018,,retail,1,0,1,,,
330,1019,,retail,1,0,1,,,
330,1020,,retail,1,0,1,,,
330,1021,,retail,1,0,1,,,
330,1022,,retail,1,0,1,,,
330,1746,,retail,1,0,1,,,
331,1023,,retail,1,0,1,,,
331,1024,,retail,1,0,1,,,
331,630,,retail,1,0,1,,,
332,1025,,retail,1,0,1,,,
332,1026,,retail,1,0,1,,,
333,1027,,retail,1,0,1,,,
333,1028,,retail,1,0,1,,,
333,1029,,retail,1,0,1,,,
333,1030,,retail,1,0,1,,,
333,1746,,retail,1,0,1,,,
334,1031,,retail,1,0,1,,,
334,1032,,retail,1,0,1,,,
334,1033,,retail,1,0,1,,,
334,1034,,retail,1,0,1,,,
334,1035,,retail,1,0,1,,,
334,1746,,retail,1,0,1,,,
335,1036,,retail,1,0,1,,,
335,1037,,retail,1,0,1,,,
335,1038,,retail,1,0,1,,,
335,1039,,retail,1,0,1,,,
335,1040,,retail,1,0,1,,,
335,1746,,retail,1,0,1,,,
336,1041,,retail,1,0,1,,,
336,1042,,retail,1,0,1,,,
336,1043,,retail,1,0,1,,,
336,1044,,retail,1,0,1,,,
336,1045,,retail,1,0,1,,,
336,1046,,retail,1,0,1,,,
336,1746,,retail,1,0,1,,,
337,1047,,retail,1,0,1,,,
337,1048,,retail,1,0,1,,,
337,1049,,retail,1,0,1,,,
337,1050,,retail,1,0,2,,,
337,1746,,retail,1,0,1,,,
338,1051,,retail,1,0,1,,,
338,1052,,retail,1,0,1,,,
338,1053,,retail,1,0,1,,,
338,1054,,retail,1,0,1,,,
338,1055,,retail,1,0,1,,,
338,1796,,retail,1,0,1,,,
338,1746,,retail,1,0,1,,,
339,1056,,retail,1,0,1,,,
339,1057,,retail,1,0,2,,,
339,1058,,retail,1,0,1,,,
339,1059,,retail,1,0,1,,,
339,1746,,retail,1,0,1,,,
340,1060,,retail,1,0,1,,,
340,1061,,retail,1,0,1,,,
340,1062,,retail,1,0,2,,,
340,1746,,retail,1,0,1,,,
341,1063,,retail,1,0,1,,,
341,1064,,retail,1,0,1,,,
341,1746,,retail,1,0,1,,,
342,1065,,retail,1,0,1,,,
342,1066,,retail,1,0,1,,,
342,1067,,retail,1,0,1,,,
342,1796,,retail,1,0,1,,,
342,1746,,retail,1,0,1,,,
343,1068,,retail,1,0,1,,,
343,1069,,retail,1,0,1,,,
343,1070,,retail,1,0,1,,,
343,1071,,retail,1,0,1,,,
343,1072,,retail,1,0,1,,,
343,1073,,retail,1,0,1,,,
343,1074,,retail,1,0,1,,,
343,1746,,retail,1,0,1,,,
344,1075,,retail,1,0,1,,,
344,1076,,retail,1,0,1,,,
344,1077,,retail,1,0,1,,,
344,1078,,retail,1,0,1,,,
344,1079,,retail,1,0,1,,,
344,1080,,retail,1,0,1,,,
344,1081,,retail,1,0,1,,,
344,1746,,retail,1,0,1,,,
345,1082,,retail,1,0,1,,,
345,1083,,retail,1,0,1,,,
345,1084,,retail,1,0,1,,,
345,1085,,retail,1,0,1,,,
345,1746,,retail,1,0,1,,,
346,1086,,retail,1,0,1,,,
346,1087,,retail,1,0,1,,,
346,1088,,retail,1,0,2,,,
346,1746,,retail,1,0,1,,,
347,1089,,retail,1,0,1,,,
347,1090,,retail,1,0,1,,,
347,1091,,retail,1,0,1,,,
347,1092,,retail,1,0,1,,,
347,1093,,retail,1,0,1,,,
347,1094,,retail,1,0,1,,,
347,1797,,retail,1,0,1,,,
347,1746,,retail,1,0,1,,,
348,1095,,retail,1,0,1,,,
348,1096,,retail,1,0,1,,,
348,1097,,retail,1,0,1,,,
348,1098,,retail,1,0,1,,,
348,1746,,retail,1,0,1,,,
349,1099,,retail,1,0,1,,,
349,1100,,retail,1,0,1,,,
349,1101,,retail,1,0,1,,,
349,1102,,retail,1,0,1,,,
349,1103,,retail,1,0,1,,,
349,1746,,retail,1,0,1,,,
350,1104,,retail,1,0,1,,,
350,1105,,retail,1,0,1,,,
350,1106,,retail,1,0,1,,,
350,1107,,retail,1,0,1,,,
350,1746,,retail,1,0,1,,,
351,1108,,retail,1,0,1,,,
351,1109,,retail,1,0,1,,,
351,1110,,retail,1,0,1,,,
351,1746,,retail,1,0,1,,,
352,1111,,retail,1,0,1,,,
353,1112,,retail,1,0,1,,,
353,1113,,retail,1,0,1,,,
353,1114,,retail,1,0,1,,,
353,599,,retail,1,0,1,,,
353,1746,,retail,1,0,1,,,
354,1115,,retail,1,0,2,,,
354,1116,,retail,1,0,2,,,
355,1117,,retail,1,0,1,,,
355,1118,,retail,1,0,1,,,
355,1746,,retail,1,0,1,,,
356,1119,,retail,1,0,1,,,
356,1120,,retail,1,0,1,,,
356,1121,,retail,1,0,1,,,
356,1122,,retail,1,0,1,,,
356,1746,,retail,1,0,1,,,
357,1123,,retail,1,0,1,,,
357,1124,,retail,1,0,1,,,
357,1125,,retail,1,0,1,,,
357,1126,,retail,1,0,1,,,
357,1746,,retail,1,0,1,,,
358,1127,,retail,1,0,1,,,
358,1128,,retail,1,0,1,,,
358,1129,,retail,1,0,1,,,
358,1130,,retail,1,0,1,,,
358,1746,,retail,1,0,1,,,
359,774,,retail,1,0,1,,,
359,776,,retail,1,0,1,,,
360,1131,,retail,1,0,1,,,
360,1132,,retail,1,0,1,,,
360,1746,,retail,1,0,1,,,
361,787,,retail,1,0,1,,,
361,778,,retail,1,0,1,,,
362,1133,,retail,1,0,1,,,
363,1134,,retail,1,0,1,,,
363,1135,,retail,1,0,1,,,
363,1136,,retail,1,0,1,,,
